Date,Open,High,Low,Close,Adj Close,Volume
2004-08-16,2.470382472961154,2.694693801779577,2.3705799009376336,2.6756720542907715,1356284704,2.6756720542907715
2004-08-23,2.7359490135307403,2.8033903967149034,2.5585753285718504,2.6223111152648926,1125298143,2.6223111152648926
2004-08-30,2.600818381837589,2.606006926282107,2.444196275952418,2.4706292152404785,794237881,2.4706292152404785
2004-09-06,2.4953334184299476,2.632439772348342,2.46074840468021,2.6020541191101074,474118476,2.6020541191101074
2004-09-13,2.6341687132307436,2.9024529457092285,2.6299691161516803,2.9024529457092285,967075300,2.9024529457092285
2004-09-20,2.8891126950415473,3.0657445544058755,2.884666215650403,2.9602596759796143,866054062,2.9602596759796143
2004-09-27,2.953589596575844,3.335511062091695,2.910111618310613,3.2752339839935303,1675817921,3.2752339839935303
2004-10-04,3.3411928818694707,3.455570947738396,3.266834310171487,3.4024579524993896,1337566807,3.4024579524993896
2004-10-11,3.3844242709710204,3.594407449475632,3.295490424772687,3.560068368911743,1317046178,3.560068368911743
2004-10-18,3.5375877069097847,4.450888581323398,3.4486538657416457,4.259681224822998,3169567955,4.259681224822998
2004-10-25,4.357755082589731,4.939529960673717,4.262644928240539,4.709537982940674,4193142236,4.709537982940674
2004-11-01,4.781425862533796,4.980291292831774,4.163830403781534,4.183592796325684,2878854358,4.183592796325684
2004-11-08,4.222625050434833,4.6887856941991055,4.08280088337674,4.496095657348633,2594954205,4.496095657348633
2004-11-15,4.45780513601772,4.6522243072320055,4.094164846990616,4.1848273277282715,3065475247,4.1848273277282715
2004-11-22,4.063038828843152,4.447430031832424,3.984974891937238,4.431619644165039,1868682124,4.431619644165039
2004-11-29,4.455582627694195,4.520801131282979,4.3851762885926675,4.456571102142334,1540183428,4.456571102142334
2004-12-06,4.425195903516055,4.463981457992585,4.161853117232578,4.240411281585693,1310409395,4.240411281585693
2004-12-13,4.253257495934261,4.463733454277967,4.186063004613066,4.44866418838501,1739977509,4.44866418838501
2004-12-20,4.496096366687524,4.659141662683007,4.4928845344987165,4.641848564147949,918325255,4.641848564147949
