Date,Open,High,Low,Close,Adj Close,Volume
2004-08-19,2.470382275403168,2.5706797860416795,2.3705797113609197,2.4787824153900146,897427216,2.4787824153900146
2004-08-20,2.495333425691244,2.694693561666045,2.482734871165855,2.6756718158721924,458857488,2.6756718158721924
2004-08-23,2.735948941257915,2.803390322660547,2.69395273391453,2.702598810195923,366857939,2.702598810195923
2004-08-24,2.7480538423975855,2.7569468011449425,2.5585753639336826,2.5906906127929688,306396159,2.5906906127929688
2004-08-25,2.592913319851621,2.668013719926121,2.5662332630545763,2.618605375289917,184645512,2.618605375289917
2004-08-26,2.592665924079328,2.666777605440128,2.5855018508473604,2.6657896041870117,142572401,2.6657896041870117
2004-08-27,2.670483633172347,2.683330016311062,2.6109474436768685,2.6223111152648926,124826132,2.6223111152648926
2004-08-30,2.6008184738831805,2.606007018511326,2.5200376510620117,2.5200376510620117,104429967,2.5200376510620117
2004-08-31,2.5272017799167417,2.5620336757243605,2.5237430657167876,2.5289306640625,98825037,2.5289306640625
2004-09-01,2.5370828763892015,2.543752950092848,2.462230300002528,2.4765586853027344,183633734,2.4765586853027344
2004-09-02,2.4503725900660283,2.5289307617490544,2.4441962806879474,2.5076851844787598,303810504,2.5076851844787598
2004-09-03,2.493851741175512,2.5133674882869808,2.45358418105715,2.4706292152404785,103538639,2.4706292152404785
2004-09-07,2.495333406950693,2.519790578939838,2.4607483933600567,2.5094146728515625,117506800,2.5094146728515625
2004-09-08,2.4886634495399216,2.5452361126864966,2.4827352040683,2.5272021293640137,100186120,2.5272021293640137
2004-09-09,2.5328833735369356,2.5373298530278894,2.495086760762479,2.527448892593384,81620792,2.527448892593384
2004-09-10,2.509908685077458,2.632439772348342,2.5024974924639594,2.6020541191101074,174804764,2.6020541191101074
2004-09-13,2.634169120581115,2.6781420468502315,2.629969522852622,2.6556615829467773,157628624,2.6556615829467773
2004-09-14,2.654426275552565,2.7668285771277135,2.6381211785787233,2.75423002243042,217608605,2.75423002243042
2004-09-15,2.7312557571542637,2.821918487708016,2.72236185227925,2.766828775405884,215279909,2.766828775405884
2004-09-16,2.775227454061216,2.860702577193942,2.7581824206950047,2.8154947757720947,186207345,2.8154947757720947
2004-09-17,2.8266118930272817,2.9024531841278076,2.8051194322197612,2.9024531841278076,190350817,2.9024531841278076
2004-09-20,2.8891125045506483,3.003985280808883,2.8846660254526784,2.948648691177368,213585582,2.948648691177368
2004-09-21,2.959765473217243,2.974834740535155,2.9029468816702297,2.9110989570617676,145262446,2.9110989570617676
2004-09-22,2.9002291318415017,2.956306601132892,2.885653629506378,2.924438238143921,152344894,2.924438238143921
2004-09-23,2.9358032554376723,3.0294304552135807,2.8908413895595566,2.9847166538238525,171524515,2.9847166538238525
2004-09-24,2.9876801404421993,3.0657443074915705,2.9585305534356054,2.960259437561035,183336625,2.960259437561035
2004-09-27,2.9535894763225756,2.9861987272445547,2.9101114998275195,2.9214751720428467,141994242,2.9214751720428467
2004-09-28,2.9965745744281187,3.1472672605188015,2.9696476331075994,3.133927822113037,340190355,3.133927822113037
2004-09-29,3.12997530419505,3.3355108177105386,3.118364513752256,3.238178014755249,613229953,3.238178014755249
2004-09-30,3.2090267640199146,3.268316063896475,3.1867931878872953,3.201615571975708,276468402,3.201615571975708
2004-10-01,3.2312603521535928,3.316241712159287,3.184322720105168,3.275233507156372,303934969,3.275233507156372
